Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19984180,FL,"Cup, The",,G,01/28/00,,"$1,079,108","$480,619","$1,559,727",4,"$35,179",3,,,1:35,"Art/For, Comedy, Sports",,,Exclusive,NYC-LA-Toronto
19984203,DES,Eye Of The Beholder,,R,01/28/00,,"$16,500,786","$1,100,000","$17,600,786",1751,"$5,959,447",3,2.80,2.10,1:47,"Susp/Th, Art/For",,F,Wide,
19976059,UNI,Isn't She Great,,R,01/28/00,,"$2,962,465","$40,800","$3,003,265",750,"$1,368,705",3,2.20,1.60,1:36,"Comedy, Bio",,B-,Wide,
19985148,JOU,"Not Love, Just Frenzy",,,01/28/00,,"$27,695",,"$27,695",1,"$6,086",3,,,,"Art/For, Comedy",,,Exclusive,NYC
19985859,IA,Restaurant,,R,01/28/00,,"$75,232",,"$75,232",24,"$11,750",3,,,1:47,"Drama, Rom Com",,,Exclusive,NYC & LA
19985571,LAT,Santitos,,R,01/28/00,,"$378,562",,"$378,562",150,"$150,000",3,,,1:30,"Art/For, Comedy",,,Limited,
19985247,PC,Sinbad: Beyond The Veil Of Mists,3D,G,01/28/00,,"$29,245","$299,064","$328,309",5,"$6,429",3,,,1:28,"Anim, Act/Adv",,,Exclusive,
19985641,STR,Stella Does Tricks,,NR,01/28/00,,"$4,224",,"$4,224",1,"$2,361",3,,,1:37,"Art/For, Drama",,,Exclusive,NYC
19996592,UNK,Legacy,,,Jan/2000,,,,,,,3,,,1:30,Doc,,,Not Set,Sundance Film Festival
19985386,FR,Gendernauts,,NR,02/04/00,,"$7,358",,"$7,358",1,"$1,952",3,,,1:26,"Doc, Art/For",,,Exclusive,NYC
19984925,DIS,Gun Shy,,R,02/04/00,HOL,"$1,638,202","$1,600,000","$3,238,202",296,"$703,109",3,,,1:42,"Dark Com, Susp/Th",,,Limited,10 Mkts - 300 Runs
19984153,IA,Knockout,,PG13,02/04/00,LEG,"$169,503","$138,983","$308,486",110,"$88,000",3,,,1:43,"Drama, Sports",,,Limited,NYC-LA-Miami
19980890,MIR,Scream 3,,R,02/04/00,DIM,"$89,143,175","$77,597,865","$166,741,040",3467,"$34,713,342",3,2.60,2.20,1:57,Horror,,B,Wide,2500 Runs
19979914,FOX,"Beach, The",,R,02/11/00,,"$39,479,195","$104,271,846","$143,751,041",2547,"$15,277,921",3,2.60,1.90,2:00,"Drama, Act/Adv",,C,Wide,
19976891,WEL,Divine Trash,,NR,02/11/00,,"$41,767",,"$41,767",1,"$3,577",3,,,1:37,Doc,,,Exclusive,SF
19985642,STR,Sex: The Annabel Chong Story,,NR,02/11/00,,"$233,385","$51,386","$284,771",1,"$12,489",3,,,1:35,"Art/For, Bio, Doc",,,Exclusive,NYC
19982640,PAR,Snow Day,,PG,02/11/00,,"$60,020,107","$2,400,000","$62,420,107",2664,"$14,331,819",3,4.20,3.60,1:29,"Child/Fam, Comedy",,B-,Wide,
19984467,DIS,"Tigger Movie, The",,G,02/11/00,DIS,"$45,554,533","$50,600,000","$96,154,533",2723,"$9,427,532",3,4.80,3.90,1:16,"Anim, Child/Fam, Music",62,A,Wide,
19986080,KI,Kadosh,,,02/16/00,,"$736,812","$238,811","$975,623",3,"$30,820",3,,,,"Art/For, Drama",,,Exclusive,NYC
19984111,TMK,Beautiful People,,R,02/18/00,,"$264,292","$253,466","$517,758",1,"$13,987",4,,,1:49,"Art/For, Drama",,,Exclusive,NYC
19980668,NL,Boiler Room,,R,02/18/00,,"$16,970,491","$11,800,000","$28,770,491",1335,"$6,722,884",4,2.50,2.10,2:00,"Susp/Th, Drama",,C+,Wide,1200 Runs
19975089,SON,Hanging Up,,PG13,02/18/00,COL,"$36,050,230","$15,800,000","$51,850,230",2618,"$15,710,411",4,2.30,1.90,1:32,"Drama, Comedy",,C,Wide,2000 Runs
19985032,SCL,Not One Less,,G,02/18/00,,"$592,586","$1,165,631","$1,758,217",6,"$50,256",4,,,1:46,"Art/For, Drama",,,Exclusive,NYC & LA
19979693,USA,Pitch Black,,R,02/18/00,GRM,"$39,240,659","$13,900,000","$53,140,659",1832,"$13,467,546",4,2.90,2.50,1:47,"Sci/Fant, Act/Adv, Susp/Th",,,Wide,
19982780,WB,"Whole Nine Yards, The",,R,02/18/00,FMC,"$57,262,492","$62,940,651","$120,203,143",2910,"$15,915,676",4,3.60,3.00,1:38,Comedy,,B,Wide,Sneak 2/12 - 800 Runs
19985364,7AR,"Waiting Game, The",,NR,02/24/00,,"$19,381",,"$19,381",1,"$2,200",4,,,1:25,Comedy,,,Exclusive,NYC
19980691,FXS,"Closer You Get, The",,PG13,02/25/00,,"$181,780","$324,212","$505,992",10,"$43,307",3,,,1:32,"Art/For, Rom Com",,,Exclusive,NYC-LA-Toronto
19985805,TSG,Judy Berlin,,NR,02/25/00,,"$468,526",,"$468,526",19,"$46,800",3,,,1:37,"Drama, Comedy",,,Limited,
19982580,SCL,Mifune,,R,02/25/00,,"$587,128","$2,336,368","$2,923,496",2,"$27,530",3,,,1:41,"Art/For, Comedy",,,Exclusive,NYC
19981967,MIR,Reindeer Games,,R,02/25/00,DIM,"$23,368,995","$8,800,000","$32,168,995",2204,"$8,128,356",3,2.90,2.30,1:44,"Susp/Th, Act/Adv",,C-,Wide,2500 Runs
19981927,PAR,Wonder Boys,,R,02/25/00,,"$19,393,557","$14,000,000","$33,393,557",1253,"$5,808,919",3,3.30,2.60,1:52,"Drama, Comedy",,C,Wide,NYC-LA-Chicago 2/23
19985097,MGM,3 Strikes,,R,03/01/00,,"$9,822,500",,"$9,822,500",678,"$3,684,704",3,2.70,2.20,1:23,"Comedy, Act/Adv, Urb/Eth",,C-,Wide,600 Runs
19985639,NY,"Little Thief, The-NY",,NR,03/01/00,,"$37,481",,"$37,481",1,"$5,821",3,,,1:05,"Art/For, Drama",,,Exclusive,NYC
19983920,DES,Drowning Mona,,PG13,03/03/00,,"$15,506,764",,"$15,506,764",1981,"$5,802,229",3,2.70,2.10,1:31,Dark Com,,C-,Wide,
19984109,AE,"Ghost Dog: Way Of The Samurai, The",,R,03/03/00,,"$3,308,029","$7,062,989","$10,371,018",14,"$166,344",3,,,1:56,"Susp/Th, Drama",,,Exclusive,NYC
19978029,PAR,"Next Best Thing, The",,PG13,03/03/00,,"$14,990,582","$9,400,000","$24,390,582",2007,"$5,870,387",3,2.60,2.10,1:47,"Comedy, Drama",,B-,Wide,
19982700,SON,What Planet Are You From?,,R,03/03/00,COL,"$6,291,602","$7,900,000","$14,191,602",2248,"$3,008,746",3,2.10,1.60,1:40,Comedy,,C+,Wide,Sneak on 2/26 - 800 Runs
19973708,USA,Condo Painting,,NR,03/10/00,OCT,"$5,710",,"$5,710",1,"$2,655",3,,,1:25,"Doc, Art/For",,,Exclusive,NYC
19984082,PCL,Deterrence,,R,03/10/00,,"$145,071",,"$145,071",7,"$23,948",3,,,1:41,"Susp/Th, Drama",,,Limited,
19982276,WEL,Midnight,,NR,03/10/00,,"$6,060",,"$6,060",1,"$3,042",3,,,1:12,Art/For,,,Exclusive,NYC
19982660,DIS,Mission To Mars,,PG,03/10/00,TOU,"$60,883,407","$52,795,672","$113,679,079",3054,"$22,855,247",3,2.70,2.10,1:52,"Act/Adv, Sci/Fant",,C-,Wide,
19975690,AE,"Ninth Gate, The",,R,03/10/00,,"$18,661,336","$39,700,000","$58,361,336",1586,"$6,622,518",3,2.80,2.10,2:13,"Susp/Th, Art/For, Sci/Fant",,D-,Wide,
19985806,TSG,Orphans-TSG,,NR,03/10/00,,"$54,754",,"$54,754",19,"$16,067",3,,,1:42,"Drama, Art/For, Comedy",,,Limited,
19985173,PC,Soft Toilet Seats,,R,03/10/00,,"$1,495",,"$1,495",2,$880,3,,,1:52,"Susp/Th, Dark Com",,,Exclusive,LA
19984083,GOL,"Carriers Are Waiting, The",,NR,03/15/00,,"$6,398",,"$6,398",1,"$1,924",3,,,1:34,"Art/For, Comedy",,,Exclusive,NYC
19977147,AL,Cotton Mary,,R,03/15/00,,"$299,432",,"$299,432",4,"$24,680",3,,,2:05,"Art/For, Drama",,,Exclusive,NYC & LA
19985147,7AR,"Lifestyle, The",,NR,03/16/00,,"$84,639",,"$84,639",1,"$8,241",3,,,1:18,Doc,,,Exclusive,NYC
19984364,FL,Babymother,,NR,03/17/00,,"$6,167",,"$6,167",5,"$5,115",3,,,1:20,"Drama, Art/For, Music",,,Exclusive,NYC & Miami
19985715,LIO,Beyond The Mat-LG,,R,03/17/00,,"$2,053,648",,"$2,053,648",298,"$966,016",3,,,1:42,Doc,,,Limited,Top 50 Mkts
19985572,ROX,Black Tar Heroin,,NR,03/17/00,,"$11,124",,"$11,124",1,"$6,851",3,,,1:15,Doc,,,Exclusive,SF
19982760,UNI,Erin Brockovich,,R,03/17/00,,"$125,592,105","$131,000,000","$256,592,105",2848,"$28,138,465",3,4.50,3.40,2:11,Drama,,A,Wide,Sneak 3/11 797 Theatres
20069765,WB,"Exorcist, The - Reissue 2000",,R,03/17/00,,"$39,671,030",,"$39,671,030",10,"$77,020",3,,,2:01,Horror,,,Limited,
19981171,NL,Final Destination,,R,03/17/00,,"$53,331,147","$61,667,273","$114,998,420",2587,"$10,015,822",3,5.30,4.00,1:34,"Horror, Susp/Th",34,B-,Wide,1800 Runs
19979853,FXS,Soft Fruit,,R,03/17/00,,"$12,376","$141,439","$153,815",1,"$6,051",3,,,1:41,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19984020,WEL,Winter Sleepers,,NR,03/17/00,,"$323,041","$19,304","$342,345",3,"$21,818",3,,,2:04,"Art/For, Drama",,,Exclusive,NYC
19980460,WB,Romeo Must Die,,R,03/22/00,,"$55,973,336","$39,208,303","$95,181,639",2602,"$18,014,503",3,3.10,2.40,1:55,"Act/Adv, Drama",,A-,Wide,
19985365,FL,Buddy Boy,,R,03/24/00,,"$12,597",,"$12,597",2,"$3,651",3,,,1:43,"Susp/Th, Drama",,,Exclusive,NYC & SF
19983435,FOX,Here On Earth,,PG13,03/24/00,,"$10,522,168","$404,463","$10,926,631",1714,"$4,510,705",3,2.30,1.80,1:37,Drama,,B,Wide,
19985807,TSG,Such A Long Journey,,,03/24/00,,"$93,412",,"$93,412",19,"$27,909",3,,,1:53,"Art/For, Drama",,,Limited,
19973306,USA,Waking The Dead,,R,03/24/00,GRM,"$337,933","$97,030","$434,963",62,"$150,422",3,,,1:45,Drama,,,Limited,60+ Runs
19983760,SON,Whatever It Takes,,PG13,03/24/00,COL,"$8,745,680","$1,200,000","$9,945,680",2272,"$4,104,298",3,2.10,1.70,1:32,Rom Com,,B,Wide,1800 Runs
19984651,FL,"Filth And The Fury, The",,R,03/29/00,,"$612,192","$38,839","$651,031",1,"$13,305",3,,,1:48,"Doc, Music",,,Exclusive,NYC - LA on 4/14
19996117,7AR,Long Night's Journey Into Day,,,03/29/00,,"$50,715",,"$50,715",1,"$6,627",3,,,1:32,Doc,,,Exclusive,
19985640,NY,Beau Travail,,NR,03/31/00,,"$267,902",,"$267,902",2,"$21,003",3,,,1:30,"Art/For, Drama",,,Exclusive,NYC
19985246,SCL,"Color Of Paradise, The",,PG,03/31/00,,"$1,817,216","$907,000","$2,724,216",5,"$28,144",3,,,1:28,"Art/For, Drama",,,Exclusive,NYC & LA
19976827,DIS,High Fidelity,,R,03/31/00,TOU,"$27,287,137","$19,800,000","$47,087,137",1183,"$6,429,107",3,4.20,3.20,1:54,Rom Com,,C+,Wide,
19981170,NL,Price Of Glory,,PG13,03/31/00,,"$3,440,228","$108,000","$3,548,228",802,"$1,611,833",3,2.10,1.70,1:58,"Drama, Sports, Urb/Eth",,A,Wide,600-800 Runs
19972754,DW,"Road To El Dorado, The",,PG,03/31/00,DWA,"$50,863,742","$25,600,000","$76,463,742",3218,"$12,846,652",3,4.00,3.20,1:29,"Anim, Child/Fam, Music",,B+,Wide,
19983148,UNI,"Skulls, The",,PG13,03/31/00,,"$35,046,120","$15,800,000","$50,846,120",2412,"$11,034,885",3,3.20,2.50,1:47,Susp/Th,,B,Wide,
19984985,SON,Black And White,,R,04/05/00,SCG,"$5,277,299","$38,134","$5,315,433",1284,"$2,212,535",3,2.40,1.80,1:38,"Dark Com, Drama",,D+,Wide,
19985031,SCL,East-West,,PG13,04/07/00,,"$2,321,029","$3,700,000","$6,021,029",8,"$56,147",3,,,2:01,"Art/For, Drama, Period",,,Exclusive,NYC & LA
19981372,USA,Joe Gould's Secret,,R,04/07/00,OCT,"$642,018","$25,860","$667,878",5,"$38,760",3,,,1:47,"Drama, Period",,,Exclusive,NYC & LA
19984060,SCL,Me Myself I,,R,04/07/00,,"$568,798","$1,574,039","$2,142,837",9,"$28,030",3,,,1:44,"Art/For, Rom Com, Drama",,,Exclusive,NYC & LA
19984161,WB,Ready To Rumble,,PG13,04/07/00,BA,"$12,394,327","$169,815","$12,564,142",2585,"$5,257,778",3,2.40,1.90,1:47,"Comedy, Act/Adv, Sports",,B-,Wide,
19980756,MGM,Return To Me,,PG,04/07/00,,"$32,665,248","$3,900,000","$36,565,248",2007,"$7,820,836",3,4.20,3.20,1:55,"Drama, Rom Com",,A,Wide,Sneak 03/25
19977307,PAR,Rules Of Engagement,,R,04/07/00,,"$61,335,230","$79,134,312","$140,469,542",3155,"$15,011,181",3,4.10,3.10,2:08,"Drama, Act/Adv",,A-,Wide,
19985810,TSG,Southpaw: The Francis Barrett Story,,,04/07/00,,"$28,365",,"$28,365",19,"$5,236",3,,,,"Art/For, Doc",,,Limited,
19982462,SON,28 Days,,PG13,04/14/00,COL,"$37,170,488","$25,000,000","$62,170,488",2523,"$10,310,672",3,3.60,2.50,1:43,"Drama, Comedy",,B+,Wide,2000 Runs
19976359,LIO,American Psycho,,R,04/14/00,,"$15,070,285","$19,200,000","$34,270,285",1236,"$4,961,015",3,3.00,2.10,1:44,"Drama, Dark Com, Susp/Th",,D,Wide,
19983635,MIR,East Is East,,R,04/14/00,,"$4,177,818","$25,179,380","$29,357,198",4,"$53,569",3,,,1:36,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19985719,IND,"Girl Next Door, The - IND",,NR,04/14/00,,"$516,673",,"$516,673",1,"$8,396",3,,,1:24,Doc,,,Exclusive,NYC
19981652,DIS,Keeping The Faith,,PG13,04/14/00,TOU,"$37,047,880","$22,900,000","$59,947,880",2152,"$8,078,671",3,4.60,3.20,2:05,Rom Com,,A-,Wide,Sneak on 4/1-310 Runs & 4/8-600 Runs
19985236,AL,Set Me Free,,NR,04/14/00,,"$74,052",,"$74,052",1,"$4,905",3,,,1:35,"Art/For, Drama",,,Exclusive,NYC
19983860,PLM,Third World Cop,,R,04/14/00,,"$40,717",,"$40,717",10,"$15,465",3,,,1:38,"Art/For, Drama",,,Exclusive,NYC & Miami
19983879,USA,Where The Money Is,,PG13,04/14/00,GRM,"$5,661,799","$1,600,000","$7,261,799",1538,"$2,513,530",3,2.30,1.70,1:29,"Susp/Th, Act/Adv, Comedy",,B-,Wide,
19985809,TSG,Croupier,,NR,04/21/00,,"$6,201,143","$1,321,489","$7,522,632",19,"$63,472",3,,,1:29,"Art/For, Susp/Th",,,Limited,
19985635,FR,Don't Let Me Die On A Sunday,,NR,04/21/00,,"$11,361",,"$11,361",1,"$4,488",3,,,1:26,"Art/For, Drama",,,Exclusive,NYC
19985504,IA,"Family Tree, The",,G,04/21/00,,"$17,565",,"$17,565",15,"$12,466",3,,,1:30,Drama,,,Exclusive,NYC-LA-Dal-Minn
19979974,WB,Gossip,,R,04/21/00,VR,"$5,108,820","$7,454,416","$12,563,236",1525,"$2,321,729",3,2.20,1.60,1:30,"Drama, Susp/Th",,C,Wide,
19983779,TMK,"Last September, The",,R,04/21/00,,"$478,053",,"$478,053",3,"$22,981",3,,,1:43,"Art/For, Drama, Period",,,Exclusive,NYC
19983819,NL,Love And Basketball,,PG13,04/21/00,,"$27,475,072","$269,000","$27,744,072",1237,"$8,139,180",3,3.40,2.70,2:04,"Rom Dram, Sports, Urb/Eth",,A,Wide,
19978270,UNI,U-571,,PG13,04/21/00,,"$77,103,090","$53,022,688","$130,125,778",2583,"$19,553,310",3,3.90,3.00,1:56,"Act/Adv, Drama, War",,B+,Wide,
19984086,PCL,"Virgin Suicides, The",,R,04/21/00,,"$4,906,229","$5,500,000","$10,406,229",18,"$235,122",3,,,1:37,"Drama, Art/For, Dark Com",,,Limited,
19985098,LIO,"Big Kahuna, The",,R,04/28/00,FRA,"$3,165,544","$563,000","$3,728,544",8,"$80,957",3,,,1:30,"Drama, Dark Com",,,Exclusive,NYC & LA
19985105,SCL,Bossa Nova,,R,04/28/00,,"$1,823,297","$2,200,000","$4,023,297",2,"$22,442",3,,,1:35,"Art/For, Rom Com, Drama",,,Exclusive,NYC
19977427,MIR,Committed,,R,04/28/00,,"$40,361","$20,272","$60,633",6,"$11,452",3,,,1:38,Dark Com,,,Exclusive,NYC & LA
19975351,UNI,"Flintstones In Viva Rock Vegas, The",,PG,04/28/00,AMB,"$35,249,860","$24,200,000","$59,449,860",3040,"$10,518,435",3,3.40,2.90,1:31,"Child/Fam, Comedy",,B+,Wide,
19941677,NL,Frequency,,PG13,04/28/00,,"$45,010,278","$23,100,000","$68,110,278",2621,"$9,025,584",3,5.00,4.00,1:57,"Sci/Fant, Susp/Th",,A-,Wide,"Sneak 4/15-757 Runs, Snk 4/22-1221 Runs"
19977707,USA,"Idiots, The",,R,04/28/00,OCT,"$12,237","$452,852","$465,089",2,"$7,235",3,,,1:55,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19985267,SON,Timecode,,R,04/28/00,SCG,"$1,057,750","$374,000","$1,431,750",7,"$93,148",3,,,1:37,"Dark Com, Drama, Susp/Th",,,Limited,NYC-LA-Toronto-Seattle
19984004,FOX,Where The Heart Is-Fox,,PG13,04/28/00,,"$33,772,838","$7,100,000","$40,872,838",2437,"$8,292,939",3,4.10,3.20,2:00,"Comedy, Drama",,B+,Wide,
19985811,TSG,Adrenaline Drive,,NR,05/05/00,,"$78,153",,"$78,153",19,"$16,058",3,,,1:51,"Art/For, Act/Adv, Comedy",,,Limited,
19981047,SCL,Cirque du Soleil: Journey Of Man,IMAX 3D,G,05/05/00,,"$15,627,434","$11,900,000","$27,527,434",7,"$49,837",3,,,0:38,Doc,,,Exclusive,Canada
19981251,DW,Gladiator-DW,,R,05/05/00,DW,"$187,683,805","$269,900,000","$457,583,805",2938,"$34,819,017",3,5.40,3.80,2:30,"Drama, Act/Adv, Period",,A,Wide,
19985051,MIR,Human Traffic,,R,05/05/00,,"$128,913","$5,606,964","$5,735,877",5,"$10,595",3,,,1:39,"Art/For, Comedy",,,Exclusive,NYC & LA
19980201,SON,I Dreamed Of Africa,,PG13,05/05/00,COL,"$6,651,522","$7,700,000","$14,351,522",2112,"$2,411,445",3,2.80,1.90,1:52,"Drama, Bio",,C+,Wide,2000 Runs
19985573,NLP,Luminarias,,R,05/05/00,,"$426,827",,"$426,827",51,"$122,158",3,,,1:38,"Drama, Rom Com, Urb/Eth",,,Exclusive,LA-San Francisco-San Jose
19984884,IMX,Michael Jordan To The Max,IMAX,NR,05/05/00,,"$18,650,521","$2,600,000","$21,250,521",41,"$578,141",3,,,0:46,"Doc, Sports",,,Limited,
19942353,USA,Up At The Villa,,PG13,05/05/00,OCT,"$2,933,161","$807,000","$3,740,161",89,"$339,819",3,,,1:55,"Drama, Susp/Th",,,Limited,
19983414,WB,Battlefield Earth,,PG13,05/12/00,FMC,"$21,471,685","$11,471,397","$32,943,082",3307,"$11,548,898",3,1.90,1.50,1:57,"Sci/Fant, Act/Adv",,D+,Wide,
19984283,SON,Center Stage,,PG13,05/12/00,COL,"$17,200,925","$9,200,000","$26,400,925",1506,"$4,604,621",3,3.70,2.90,1:54,Drama,,A-,Wide,Sneak 05/06 - 500 Runs
19981758,MIR,Hamlet-Mir,,R,05/12/00,,"$1,577,287","$469,000","$2,046,287",4,"$62,253",3,,,1:53,Drama,,,Exclusive,NYC & LA
19985151,TMK,Held Up,,PG13,05/12/00,,"$4,705,631",,"$4,705,631",688,"$1,911,007",3,2.50,2.00,1:30,"Comedy, Rom Com",,,Wide,600 Runs
19976787,UNI,Screwed,,PG13,05/12/00,,"$7,027,345","$174,000","$7,201,345",1759,"$3,342,085",3,2.10,1.60,1:22,Comedy,,C,Wide,
19976340,DIS,Dinosaur,,PG,05/19/00,DSA,"$137,748,063","$212,100,000","$349,848,063",3257,"$38,854,851",3,3.50,2.80,1:22,"Anim, Act/Adv, Child/Fam",,A,Wide,
19985574,AL,Luminous Motion,,NR,05/19/00,,"$51,787",,"$51,787",2,"$9,277",3,,,1:34,Drama,,,Exclusive,NYC
19984940,DW,Road Trip,,R,05/19/00,DW,"$68,540,777","$54,713,468","$123,254,245",2530,"$15,484,004",3,4.40,3.20,1:33,Comedy,,B+,Wide,Sneak 5/12 - 802 Runs
19984938,DW,Small Time Crooks,,PG,05/19/00,DW,"$17,266,359","$17,641,216","$34,907,575",865,"$3,880,723",3,4.40,3.50,1:34,Comedy,,,Wide,800 Runs
19980223,PAR,Mission: Impossible 2,,PG13,05/24/00,,"$215,409,889","$330,978,216","$546,388,105",3653,"$70,816,215",3,3.00,2.60,2:03,Act/Adv,57,B,Wide,
19983919,LIO,8 1/2 Women,,R,05/26/00,,"$424,123","$35,270","$459,393",16,"$92,000",4,,,1:56,"Art/For, Comedy, Drama",,,Limited,
19985695,7AR,Better Living Through Circuitry,,NR,05/26/00,,"$82,378",,"$82,378",4,"$24,970",4,,,1:25,Doc,,,Exclusive,NYC-LA-SF
19983272,SCL,Kikujiro,,PG13,05/26/00,,"$200,920","$1,494,666","$1,695,586",4,"$28,079",4,,,2:02,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19979553,PCL,Passion Of Mind,,PG13,05/26/00,,"$769,272","$3,566,920","$4,336,192",104,"$236,047",4,,,1:45,Drama,,,Limited,
19982067,DIS,Shanghai Noon,,PG13,05/26/00,TOU,"$56,937,502","$42,300,000","$99,237,502",2711,"$19,647,065",4,2.90,2.40,1:50,"Act/Adv, Comedy, Western",,A-,Wide,Sneak 5/20 - 1230 Runs
19984344,FOX,Big Momma's House,,PG13,06/02/00,NR,"$117,430,676","$61,400,000","$178,830,676",2802,"$25,661,041",3,4.60,3.30,1:39,"Comedy, Urb/Eth",30,A,Wide,
19986399,UPX,Grass,,R,06/02/00,,"$313,039",,"$313,039",2,"$21,578",3,,,1:20,"Doc, Art/For",,,Exclusive,NYC
19980607,SON,Running Free,,G,06/02/00,COL,"$117,608",,"$117,608",100,"$55,451",3,,,1:21,"Drama, Act/Adv",,,Limited,
19984552,7AR,American Pimp,,NR,06/09/00,,"$287,724",,"$287,724",5,"$28,699",3,,,1:26,Doc,,,Exclusive,NYC & LA
19986787,CH,"Children Of Chabannes, The",,NR,06/09/00,,"$31,403",,"$31,403",1,"$6,430",3,,,1:31,Doc,,,Exclusive,NYC
19982461,DIS,Gone In 60 Seconds,,PG13,06/09/00,TOU,"$101,648,571","$135,600,000","$237,248,571",3006,"$25,336,048",3,4.00,2.70,1:59,Act/Adv,,B+,Wide,
19985812,SCL,Groove,,R,06/09/00,,"$1,115,313","$46,700","$1,162,013",9,"$55,946",3,,,1:26,"Drama, Dark Com",,,Exclusive,NYC & SF
19980967,MIR,Love's Labour's Lost,,PG,06/09/00,,"$299,792","$274,613","$574,405",2,"$24,496",3,,,1:33,"Art/For, Rom Com, Music",,,Exclusive,NYC & LA
19979993,PCL,Sunshine - PCL,,R,06/09/00,,"$5,096,267","$390,697","$5,486,964",7,"$84,869",3,,,3:00,"Art/For, Drama",,,Exclusive,NYC &  LA
19985237,WEL,L'Humanite,,NR,06/14/00,,"$113,754",,"$113,754",2,"$10,075",3,,,2:28,"Art/For, Drama, Susp/Th",,,Exclusive,NYC
19984683,MIR,Boys And Girls,,PG13,06/16/00,DIM,"$21,799,652","$4,100,000","$25,899,652",1983,"$7,008,950",3,3.10,2.00,1:37,Rom Com,,C+,Wide,1500+ Runs
19985194,MIR,"Butterfly, The",,R,06/16/00,,"$2,092,682","$1,586,396","$3,679,078",3,"$31,253",3,,,1:36,"Art/For, Drama",,,Exclusive,NYC & LA
19984942,LIO,Jesus' Son,,R,06/16/00,,"$1,302,067","$73,195","$1,375,262",1,"$37,168",3,,,1:50,Drama,,,Exclusive,NYC
